pair,turn,round,type,is_gesture,from_ts,to_ts,referent,comment,duration,object,speech,speaker,trial,director,correct_answer,given_answer,accuracy,processed_utterance,pos_sequence,lemmas_sequence,text_lemma_pos,turn_from_ts,turn_to_ts,hand,pair_speaker,words,lemmas,pos,lemmas_pos,transcriptions,contain_text,segmentation method
pair08,274,2,iconic,gesture,812.138,812.833,09D,,0.6949999999999363,09,"um #breaths# deze heeft een uh halve cirkel links aan de achterkant, die zichtbaar is",A,2,A,D,D,1,"deze heeft een halve cirkel links aan de achterkant, die zichtbaar is",PRON VERB DET ADJ NOUN ADJ ADP DET NOUN PUNCT PRON ADJ AUX ,"deze hebben een half cirkel links aan de achterkant , die zichtbaar zijn ","deze_deze#PRON heeft_hebben#VERB een_een#DET halve_half#ADJ cirkel_cirkel#NOUN links_links#ADJ aan_aan#ADP de_de#DET achterkant_achterkant#NOUN ,_,#PUNCT die_die#PRON zichtbaar_zichtbaar#ADJ is_zijn#AUX ",807.432,814.93,"R, L",pair08_A,halve cirkel links aan de,half cirkel links aan de,ADJ NOUN ADJ ADP DET,half#ADJ cirkel#NOUN links#ADJ aan#ADP de#DET,manual,True,manual
pair08,275,2,iconic,gesture,815.777,816.36,general,,0.58299999999997,09,en aan de onderkant dat uh dat sta- dat dat um dat pootje,A,2,A,D,D,1,en aan de onderkant dat dat dat dat dat pootje,CCONJ ADP DET NOUN SCONJ PRON SCONJ PRON DET NOUN ,en aan de onderkant dat dat dat dat dat poo ,en_en#CCONJ aan_aan#ADP de_de#DET onderkant_onderkant#NOUN dat_dat#SCONJ dat_dat#PRON dat_dat#SCONJ dat_dat#PRON dat_dat#DET pootje_poo#NOUN ,815.197,820.42,R,pair08_A,en aan de onderkant,en aan de onderkant,CCONJ ADP DET NOUN,en#CCONJ aan#ADP de#DET onderkant#NOUN,manual,True,manual
pair08,275,2,iconic,gesture,817.638,821.165,09B,,3.52699999999993,09,en aan de onderkant dat uh dat sta- dat dat um dat pootje,A,2,A,D,D,1,en aan de onderkant dat dat dat dat dat pootje,CCONJ ADP DET NOUN SCONJ PRON SCONJ PRON DET NOUN ,en aan de onderkant dat dat dat dat dat poo ,en_en#CCONJ aan_aan#ADP de_de#DET onderkant_onderkant#NOUN dat_dat#SCONJ dat_dat#PRON dat_dat#SCONJ dat_dat#PRON dat_dat#DET pootje_poo#NOUN ,815.197,820.42,"R, L",pair08_A,dat dat dat dat pootje waar je hem op,dat dat dat dat poo waar je hem op,PRON SCONJ PRON DET NOUN ADV PRON PRON ADP,dat#PRON dat#SCONJ dat#PRON dat#DET poo#NOUN waar#ADV je#PRON hem#PRON op#ADP,manual,True,manual
pair08,277,2,iconic,gesture,821.888,822.499,09B,,0.61099999999999,09,waar je hem op tafel zou kunnen zetten en aan de linkerkant is een soort gootje of een,A,2,A,D,D,1,waar je hem op tafel zou kunnen zetten en aan de linkerkant is een soort gootje of een,ADV PRON PRON ADP NOUN AUX AUX VERB CCONJ ADP DET NOUN AUX DET NOUN NOUN CCONJ DET ,waar je hem op tafel zullen kunnen zetten en aan de linkerkant zijn een soort goo of een ,waar_waar#ADV je_je#PRON hem_hem#PRON op_op#ADP tafel_tafel#NOUN zou_zullen#AUX kunnen_kunnen#AUX zetten_zetten#VERB en_en#CCONJ aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN is_zijn#AUX een_een#DET soort_soort#NOUN gootje_goo#NOUN of_of#CCONJ een_een#DET ,820.874,824.967,"R, L",pair08_A,tafel zou kunnen zetten en,tafel zullen kunnen zetten en,NOUN AUX AUX VERB CCONJ,tafel#NOUN zullen#AUX kunnen#AUX zetten#VERB en#CCONJ,manual,True,manual
pair08,277,2,iconic,gesture,822.777,824.11,general,,1.33299999999997,09,waar je hem op tafel zou kunnen zetten en aan de linkerkant is een soort gootje of een,A,2,A,D,D,1,waar je hem op tafel zou kunnen zetten en aan de linkerkant is een soort gootje of een,ADV PRON PRON ADP NOUN AUX AUX VERB CCONJ ADP DET NOUN AUX DET NOUN NOUN CCONJ DET ,waar je hem op tafel zullen kunnen zetten en aan de linkerkant zijn een soort goo of een ,waar_waar#ADV je_je#PRON hem_hem#PRON op_op#ADP tafel_tafel#NOUN zou_zullen#AUX kunnen_kunnen#AUX zetten_zetten#VERB en_en#CCONJ aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN is_zijn#AUX een_een#DET soort_soort#NOUN gootje_goo#NOUN of_of#CCONJ een_een#DET ,820.874,824.967,L,pair08_A,kunnen zetten en aan de linkerkant is een soort gootje,kunnen zetten en aan de linkerkant zijn een soort goo,AUX VERB CCONJ ADP DET NOUN AUX DET NOUN NOUN,kunnen#AUX zetten#VERB en#CCONJ aan#ADP de#DET linkerkant#NOUN zijn#AUX een#DET soort#NOUN goo#NOUN,manual,True,manual
pair08,280,2,iconic,gesture,827.388,828.86,09A,,1.47199999999998,09,staafje en bovenop rechts zit ook nog een uh ovaal,A,2,A,D,D,1,staafje en bovenop rechts zit ook nog een ovaal,NOUN CCONJ ADP ADJ VERB ADV ADV DET ADJ ,staaf en bovenop rechts zitten ook nog een ovaal ,staafje_staaf#NOUN en_en#CCONJ bovenop_bovenop#ADP rechts_rechts#ADJ zit_zitten#VERB ook_ook#ADV nog_nog#ADV een_een#DET ovaal_ovaal#ADJ ,826.395,829.565,R,pair08_A,en bovenop rechts zit ook nog een,en bovenop rechts zitten ook nog een,CCONJ ADP ADJ VERB ADV ADV DET,en#CCONJ bovenop#ADP rechts#ADJ zitten#VERB ook#ADV nog#ADV een#DET,manual,True,manual
pair08,288,2,iconic,gesture,846.627,846.961,16D,,0.33400000000006,16,en en linksachter hè?,A,3,B,5,5,1,en en linksachter,CCONJ CCONJ NOUN ,en en linksachter ,en_en#CCONJ en_en#CCONJ linksachter_linksachter#NOUN ,845.431,847.211,L,pair08_A,en linksachter,en linksachter,CCONJ NOUN,en#CCONJ linksachter#NOUN,manual,True,manual
pair08,290,2,iconic,gesture,849.408,851.316,16C,,1.9080000000000155,16,dus (li-) links schuin naar voor wijst een ovaal en recht (er) omhoog hè?,A,3,B,5,5,1,dus links schuin naar voor wijst een ovaal en recht er omhoog,ADV ADJ ADJ ADP ADP VERB DET ADJ CCONJ ADJ ADV ADV ,dus links schuin naar voor wijzen een ovaal en recht er omhoog ,dus_dus#ADV links_links#ADJ schuin_schuin#ADJ naar_naar#ADP voor_voor#ADP wijst_wijzen#VERB een_een#DET ovaal_ovaal#ADJ en_en#CCONJ recht_recht#ADJ er_er#ADV omhoog_omhoog#ADV ,848.135,853.257,L,pair08_A,links schuin naar voor wijst een ovaal,links schuin naar voor wijzen een ovaal,ADJ ADJ ADP ADP VERB DET ADJ,links#ADJ schuin#ADJ naar#ADP voor#ADP wijzen#VERB een#DET ovaal#ADJ,manual,True,manual
pair08,290,2,iconic,gesture,852.097,852.442,16A,,0.3450000000000273,16,dus (li-) links schuin naar voor wijst een ovaal en recht (er) omhoog hè?,A,3,B,5,5,1,dus links schuin naar voor wijst een ovaal en recht er omhoog,ADV ADJ ADJ ADP ADP VERB DET ADJ CCONJ ADJ ADV ADV ,dus links schuin naar voor wijzen een ovaal en recht er omhoog ,dus_dus#ADV links_links#ADJ schuin_schuin#ADJ naar_naar#ADP voor_voor#ADP wijst_wijzen#VERB een_een#DET ovaal_ovaal#ADJ en_en#CCONJ recht_recht#ADJ er_er#ADV omhoog_omhoog#ADV ,848.135,853.257,R,pair08_A,en recht er,en recht er,CCONJ ADJ ADV,en#CCONJ recht#ADJ er#ADV,manual,True,manual
pair08,293,2,iconic,gesture,853.594,853.894,general,,0.2999999999999545,16,en aan de rechterkant is dat die die groot wordende,A,3,B,5,5,1,en aan de rechterkant is dat die die groot wordende,CCONJ ADP DET NOUN AUX SCONJ PRON DET ADJ VERB ,en aan de rechterkant zijn dat die die groot worden ,en_en#CCONJ aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN is_zijn#AUX dat_dat#SCONJ die_die#PRON die_die#DET groot_groot#ADJ wordende_worden#VERB ,853.279,856.084,R,pair08_A,en aan de rechterkant is,en aan de rechterkant zijn,CCONJ ADP DET NOUN AUX,en#CCONJ aan#ADP de#DET rechterkant#NOUN zijn#AUX,manual,True,manual
pair08,293,2,iconic,gesture,855.297,855.94,16B,,0.6430000000000291,16,en aan de rechterkant is dat die die groot wordende,A,3,B,5,5,1,en aan de rechterkant is dat die die groot wordende,CCONJ ADP DET NOUN AUX SCONJ PRON DET ADJ VERB ,en aan de rechterkant zijn dat die die groot worden ,en_en#CCONJ aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN is_zijn#AUX dat_dat#SCONJ die_die#PRON die_die#DET groot_groot#ADJ wordende_worden#VERB ,853.279,856.084,R,pair08_A,die groot wordende,die groot worden,DET ADJ VERB,die#DET groot#ADJ worden#VERB,manual,True,manual
pair08,297,2,iconic,gesture,864.704,864.971,03E,,0.26700000000005275,03,"#smacks lips# um ja dit is dan uh ja de vogelachtige figuur met een klein staartje, één poot en de de driehoekvorm als als voet of als uh",A,4,A,A,A,1,"ja dit is dan ja de vogelachtige figuur met een klein staartje, één poot en de de driehoekvorm als als voet of als",INTJ PRON AUX ADV INTJ DET ADJ NOUN ADP DET ADJ NOUN PUNCT NUM NOUN CCONJ DET DET NOUN SCONJ SCONJ NOUN CCONJ SCONJ ,"ja dit zijn dan ja de vogelachtig figuur met een klein staart , één poot en de de driehoekvorm als als voet of als ","ja_ja#INTJ dit_dit#PRON is_zijn#AUX dan_dan#ADV ja_ja#INTJ de_de#DET vogelachtige_vogelachtig#ADJ figuur_figuur#NOUN met_met#ADP een_een#DET klein_klein#ADJ staartje_staart#NOUN ,_,#PUNCT één_één#NUM poot_poot#NOUN en_en#CCONJ de_de#DET de_de#DET driehoekvorm_driehoekvorm#NOUN als_als#SCONJ als_als#SCONJ voet_voet#NOUN of_of#CCONJ als_als#SCONJ ",860.454,871.258,L,pair08_A,een klein,een klein,DET ADJ,een#DET klein#ADJ,manual,True,manual
pair08,297,2,iconic,gesture,865.477,865.844,03C,,0.3670000000000755,03,"#smacks lips# um ja dit is dan uh ja de vogelachtige figuur met een klein staartje, één poot en de de driehoekvorm als als voet of als uh",A,4,A,A,A,1,"ja dit is dan ja de vogelachtige figuur met een klein staartje, één poot en de de driehoekvorm als als voet of als",INTJ PRON AUX ADV INTJ DET ADJ NOUN ADP DET ADJ NOUN PUNCT NUM NOUN CCONJ DET DET NOUN SCONJ SCONJ NOUN CCONJ SCONJ ,"ja dit zijn dan ja de vogelachtig figuur met een klein staart , één poot en de de driehoekvorm als als voet of als ","ja_ja#INTJ dit_dit#PRON is_zijn#AUX dan_dan#ADV ja_ja#INTJ de_de#DET vogelachtige_vogelachtig#ADJ figuur_figuur#NOUN met_met#ADP een_een#DET klein_klein#ADJ staartje_staart#NOUN ,_,#PUNCT één_één#NUM poot_poot#NOUN en_en#CCONJ de_de#DET de_de#DET driehoekvorm_driehoekvorm#NOUN als_als#SCONJ als_als#SCONJ voet_voet#NOUN of_of#CCONJ als_als#SCONJ ",860.454,871.258,R,pair08_A,één,één,NUM,één#NUM,manual,True,manual
pair08,297,2,iconic,gesture,866.811,866.957,03D,,0.14599999999995816,03,"#smacks lips# um ja dit is dan uh ja de vogelachtige figuur met een klein staartje, één poot en de de driehoekvorm als als voet of als uh",A,4,A,A,A,1,"ja dit is dan ja de vogelachtige figuur met een klein staartje, één poot en de de driehoekvorm als als voet of als",INTJ PRON AUX ADV INTJ DET ADJ NOUN ADP DET ADJ NOUN PUNCT NUM NOUN CCONJ DET DET NOUN SCONJ SCONJ NOUN CCONJ SCONJ ,"ja dit zijn dan ja de vogelachtig figuur met een klein staart , één poot en de de driehoekvorm als als voet of als ","ja_ja#INTJ dit_dit#PRON is_zijn#AUX dan_dan#ADV ja_ja#INTJ de_de#DET vogelachtige_vogelachtig#ADJ figuur_figuur#NOUN met_met#ADP een_een#DET klein_klein#ADJ staartje_staart#NOUN ,_,#PUNCT één_één#NUM poot_poot#NOUN en_en#CCONJ de_de#DET de_de#DET driehoekvorm_driehoekvorm#NOUN als_als#SCONJ als_als#SCONJ voet_voet#NOUN of_of#CCONJ als_als#SCONJ ",860.454,871.258,"R, L",pair08_A,en,en,CCONJ,en#CCONJ,manual,True,manual
pair08,297,2,other,gesture,870.433,870.6,,,0.16700000000003,03,"#smacks lips# um ja dit is dan uh ja de vogelachtige figuur met een klein staartje, één poot en de de driehoekvorm als als voet of als uh",A,4,A,A,A,1,"ja dit is dan ja de vogelachtige figuur met een klein staartje, één poot en de de driehoekvorm als als voet of als",INTJ PRON AUX ADV INTJ DET ADJ NOUN ADP DET ADJ NOUN PUNCT NUM NOUN CCONJ DET DET NOUN SCONJ SCONJ NOUN CCONJ SCONJ ,"ja dit zijn dan ja de vogelachtig figuur met een klein staart , één poot en de de driehoekvorm als als voet of als ","ja_ja#INTJ dit_dit#PRON is_zijn#AUX dan_dan#ADV ja_ja#INTJ de_de#DET vogelachtige_vogelachtig#ADJ figuur_figuur#NOUN met_met#ADP een_een#DET klein_klein#ADJ staartje_staart#NOUN ,_,#PUNCT één_één#NUM poot_poot#NOUN en_en#CCONJ de_de#DET de_de#DET driehoekvorm_driehoekvorm#NOUN als_als#SCONJ als_als#SCONJ voet_voet#NOUN of_of#CCONJ als_als#SCONJ ",860.454,871.258,"R, L",pair08_A,als voet of als,als voet of als,SCONJ NOUN CCONJ SCONJ,als#SCONJ voet#NOUN of#CCONJ als#SCONJ,manual,True,manual
pair08,299,2,iconic,gesture,872.556,873.006,03E,,0.4499999999999318,03,ja en een staartje links,B,4,A,A,A,1,ja en een staartje links,INTJ CCONJ DET NOUN ADJ ,ja en een staart link ,ja_ja#INTJ en_en#CCONJ een_een#DET staartje_staart#NOUN links_link#ADJ ,872.082,873.281,R,pair08_B,ja en een staartje links,ja en een staart link,INTJ CCONJ DET NOUN ADJ,ja#INTJ en#CCONJ een#DET staart#NOUN link#ADJ,manual,True,manual
pair08,300,2,iconic,gesture,873.75,873.883,03E,,0.1330000000000382,03,staartje links en een soort vleugeltje in het midden en dan aan de rechterkant een soort kopje,A,4,A,A,A,1,staartje links en een soort vleugeltje in het midden en dan aan de rechterkant een soort kopje,NOUN ADJ CCONJ DET NOUN NOUN ADP DET NOUN CCONJ ADV ADP DET NOUN DET NOUN NOUN ,staart link en een soort vleugel in het midden en dan aan de rechterkant een soort kop ,staartje_staart#NOUN links_link#ADJ en_en#CCONJ een_een#DET soort_soort#NOUN vleugeltje_vleugel#NOUN in_in#ADP het_het#DET midden_midden#NOUN en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN een_een#DET soort_soort#NOUN kopje_kop#NOUN ,873.205,876.916,L,pair08_A,staartje links en een,staart link en een,NOUN ADJ CCONJ DET,staart#NOUN link#ADJ en#CCONJ een#DET,manual,True,manual
pair08,300,2,iconic,gesture,874.431,874.764,03A,,0.33299999999997,03,staartje links en een soort vleugeltje in het midden en dan aan de rechterkant een soort kopje,A,4,A,A,A,1,staartje links en een soort vleugeltje in het midden en dan aan de rechterkant een soort kopje,NOUN ADJ CCONJ DET NOUN NOUN ADP DET NOUN CCONJ ADV ADP DET NOUN DET NOUN NOUN ,staart link en een soort vleugel in het midden en dan aan de rechterkant een soort kop ,staartje_staart#NOUN links_link#ADJ en_en#CCONJ een_een#DET soort_soort#NOUN vleugeltje_vleugel#NOUN in_in#ADP het_het#DET midden_midden#NOUN en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN een_een#DET soort_soort#NOUN kopje_kop#NOUN ,873.205,876.916,R,pair08_A,en een soort vleugeltje in het midden,en een soort vleugel in het midden,CCONJ DET NOUN NOUN ADP DET NOUN,en#CCONJ een#DET soort#NOUN vleugel#NOUN in#ADP het#DET midden#NOUN,manual,True,manual
pair08,300,2,iconic,gesture,875.105,875.205,general,,0.10000000000002274,03,staartje links en een soort vleugeltje in het midden en dan aan de rechterkant een soort kopje,A,4,A,A,A,1,staartje links en een soort vleugeltje in het midden en dan aan de rechterkant een soort kopje,NOUN ADJ CCONJ DET NOUN NOUN ADP DET NOUN CCONJ ADV ADP DET NOUN DET NOUN NOUN ,staart link en een soort vleugel in het midden en dan aan de rechterkant een soort kop ,staartje_staart#NOUN links_link#ADJ en_en#CCONJ een_een#DET soort_soort#NOUN vleugeltje_vleugel#NOUN in_in#ADP het_het#DET midden_midden#NOUN en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN een_een#DET soort_soort#NOUN kopje_kop#NOUN ,873.205,876.916,"R, L",pair08_A,in het midden en dan aan de,in het midden en dan aan de,ADP DET NOUN CCONJ ADV ADP DET,in#ADP het#DET midden#NOUN en#CCONJ dan#ADV aan#ADP de#DET,manual,True,manual
pair08,300,2,iconic,gesture,875.571,875.771,general,,0.1999999999999318,03,staartje links en een soort vleugeltje in het midden en dan aan de rechterkant een soort kopje,A,4,A,A,A,1,staartje links en een soort vleugeltje in het midden en dan aan de rechterkant een soort kopje,NOUN ADJ CCONJ DET NOUN NOUN ADP DET NOUN CCONJ ADV ADP DET NOUN DET NOUN NOUN ,staart link en een soort vleugel in het midden en dan aan de rechterkant een soort kop ,staartje_staart#NOUN links_link#ADJ en_en#CCONJ een_een#DET soort_soort#NOUN vleugeltje_vleugel#NOUN in_in#ADP het_het#DET midden_midden#NOUN en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN een_een#DET soort_soort#NOUN kopje_kop#NOUN ,873.205,876.916,R,pair08_A,midden en dan aan de rechterkant een,midden en dan aan de rechterkant een,NOUN CCONJ ADV ADP DET NOUN DET,midden#NOUN en#CCONJ dan#ADV aan#ADP de#DET rechterkant#NOUN een#DET,manual,True,manual
pair08,309,2,iconic,gesture,888.138,888.989,10D,,0.8509999999999991,10,en aan de achterkant dat vierkantje,A,5,B,1,1,1,en aan de achterkant dat vierkantje,CCONJ ADP DET NOUN DET NOUN ,en aan de achterkant dat vierkantje ,en_en#CCONJ aan_aan#ADP de_de#DET achterkant_achterkant#NOUN dat_dat#DET vierkantje_vierkantje#NOUN ,887.716,889.319,L,pair08_A,en aan de achterkant dat vierkantje,en aan de achterkant dat vierkantje,CCONJ ADP DET NOUN DET NOUN,en#CCONJ aan#ADP de#DET achterkant#NOUN dat#DET vierkantje#NOUN,manual,True,manual
pair08,312,2,iconic,gesture,895.194,895.61,undecided,,0.41600000000005366,11,"um ja deze heeft dus ook vier uitsteeksels, twee aan de bovenkant",A,6,A,C,C,1,"ja deze heeft dus ook vier uitsteeksels, twee aan de bovenkant",INTJ PRON VERB ADV ADV NUM NOUN PUNCT NUM ADP DET NOUN ,"ja deze hebben dus ook vier uitsteeksel , twee aan de bovenkant ","ja_ja#INTJ deze_deze#PRON heeft_hebben#VERB dus_dus#ADV ook_ook#ADV vier_vier#NUM uitsteeksels_uitsteeksel#NOUN ,_,#PUNCT twee_twee#NUM aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN ",892.829,897.245,"R, L",pair08_A,"vier uitsteeksels , twee","vier uitsteeksel , twee",NUM NOUN PUNCT NUM,"vier#NUM uitsteeksel#NOUN ,#PUNCT twee#NUM",manual,True,manual
pair08,312,2,iconic,gesture,895.86,896.61,11A+11D,,0.75,11,"um ja deze heeft dus ook vier uitsteeksels, twee aan de bovenkant",A,6,A,C,C,1,"ja deze heeft dus ook vier uitsteeksels, twee aan de bovenkant",INTJ PRON VERB ADV ADV NUM NOUN PUNCT NUM ADP DET NOUN ,"ja deze hebben dus ook vier uitsteeksel , twee aan de bovenkant ","ja_ja#INTJ deze_deze#PRON heeft_hebben#VERB dus_dus#ADV ook_ook#ADV vier_vier#NUM uitsteeksels_uitsteeksel#NOUN ,_,#PUNCT twee_twee#NUM aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN ",892.829,897.245,R,pair08_A,twee aan de bovenkant,twee aan de bovenkant,NUM ADP DET NOUN,twee#NUM aan#ADP de#DET bovenkant#NOUN,manual,True,manual
pair08,313,2,iconic,gesture,897.472,898.083,general,,0.61099999999999,11,één een beetje links,A,6,A,C,C,1,één een beetje links,NUM DET NOUN ADJ ,één een beetje links ,één_één#NUM een_een#DET beetje_beetje#NOUN links_links#ADJ ,897.478,898.671,L,pair08_A,één een beetje links,één een beetje links,NUM DET NOUN ADJ,één#NUM een#DET beetje#NOUN links#ADJ,manual,True,manual
pair08,314,2,iconic,gesture,900.471,900.86,11C,,0.38900000000001,11,links is een soort gootje,A,6,A,C,C,1,links is een soort gootje,ADJ AUX DET NOUN NOUN ,links zijn een soort gootje ,links_links#ADJ is_zijn#AUX een_een#DET soort_soort#NOUN gootje_gootje#NOUN ,899.326,901.343,R,pair08_A,soort gootje,soort gootje,NOUN NOUN,soort#NOUN gootje#NOUN,manual,True,manual
pair08,315,2,iconic,gesture,901.443,902.138,general,,0.69500000000005,11,en rechts aan de voorkant is er een soort bal,A,6,A,C,C,1,en rechts aan de voorkant is er een soort bal,CCONJ ADJ ADP DET NOUN VERB ADV DET NOUN NOUN ,en rechts aan de voorkant zijn er een soort bal ,en_en#CCONJ rechts_rechts#ADJ aan_aan#ADP de_de#DET voorkant_voorkant#NOUN is_zijn#VERB er_er#ADV een_een#DET soort_soort#NOUN bal_bal#NOUN ,901.41,904.699,R,pair08_A,en rechts aan de,en rechts aan de,CCONJ ADJ ADP DET,en#CCONJ rechts#ADJ aan#ADP de#DET,manual,True,manual
pair08,315,2,iconic,gesture,903.888,904.249,11B,,0.36099999999999,11,en rechts aan de voorkant is er een soort bal,A,6,A,C,C,1,en rechts aan de voorkant is er een soort bal,CCONJ ADJ ADP DET NOUN VERB ADV DET NOUN NOUN ,en rechts aan de voorkant zijn er een soort bal ,en_en#CCONJ rechts_rechts#ADJ aan_aan#ADP de_de#DET voorkant_voorkant#NOUN is_zijn#VERB er_er#ADV een_een#DET soort_soort#NOUN bal_bal#NOUN ,901.41,904.699,"R, L",pair08_A,is er een soort bal,zijn er een soort bal,VERB ADV DET NOUN NOUN,zijn#VERB er#ADV een#DET soort#NOUN bal#NOUN,manual,True,manual
pair08,325,2,iconic,gesture,916.443,916.971,12B,,0.52800000000002,12,en die spijker,A,7,B,7,7,1,en die spijker,CCONJ DET NOUN ,en die spijker ,en_en#CCONJ die_die#DET spijker_spijker#NOUN ,915.922,916.791,L,pair08_A,en die spijker ja,en die spijker ja,CCONJ DET NOUN INTJ,en#CCONJ die#DET spijker#NOUN ja#INTJ,manual,True,manual
pair08,328,2,iconic,gesture,923.36,923.86,07B,,0.5,07,um ja deze is met dat uitsteeksel met die twee handvaatjes zo,A,8,A,L,L,1,ja deze is met dat uitsteeksel met die twee handvaatjes zo,INTJ PRON AUX ADP DET NOUN ADP DET NUM NOUN ADV ,ja deze zijn met dat uitsteeksel met die twee handvaat zo ,ja_ja#INTJ deze_deze#PRON is_zijn#AUX met_met#ADP dat_dat#DET uitsteeksel_uitsteeksel#NOUN met_met#ADP die_die#DET twee_twee#NUM handvaatjes_handvaat#NOUN zo_zo#ADV ,919.726,925.758,"R, L",pair08_A,met dat uitsteeksel met die,met dat uitsteeksel met die,ADP DET NOUN ADP DET,met#ADP dat#DET uitsteeksel#NOUN met#ADP die#DET,manual,True,manual
pair08,328,2,iconic,gesture,924.027,924.555,07C,,0.5279999999999063,07,um ja deze is met dat uitsteeksel met die twee handvaatjes zo,A,8,A,L,L,1,ja deze is met dat uitsteeksel met die twee handvaatjes zo,INTJ PRON AUX ADP DET NOUN ADP DET NUM NOUN ADV ,ja deze zijn met dat uitsteeksel met die twee handvaat zo ,ja_ja#INTJ deze_deze#PRON is_zijn#AUX met_met#ADP dat_dat#DET uitsteeksel_uitsteeksel#NOUN met_met#ADP die_die#DET twee_twee#NUM handvaatjes_handvaat#NOUN zo_zo#ADV ,919.726,925.758,"R, L",pair08_A,uitsteeksel met die twee,uitsteeksel met die twee,NOUN ADP DET NUM,uitsteeksel#NOUN met#ADP die#DET twee#NUM,manual,True,manual
pair08,332,2,iconic,gesture,927.527,930.61,07A,,3.08299999999997,07,"ja dat kommetje dat je zo, lijkt wel alsof je dat zo kunt kiepen ofzo",A,8,A,L,L,1,"ja dat kommetje dat je zo, lijkt wel alsof je dat zo kunt kiepen",INTJ DET NOUN SCONJ PRON ADV PUNCT VERB ADV SCONJ PRON PRON ADV AUX VERB ,"ja dat komme dat je zo , lijken wel alsof je dat zo kunnen kiepen ","ja_ja#INTJ dat_dat#DET kommetje_komme#NOUN dat_dat#SCONJ je_je#PRON zo_zo#ADV ,_,#PUNCT lijkt_lijken#VERB wel_wel#ADV alsof_alsof#SCONJ je_je#PRON dat_dat#PRON zo_zo#ADV kunt_kunnen#AUX kiepen_kiepen#VERB ",929.348,933.107,R,pair08_A,"en dat dat ja dat kommetje dat je zo ,","en dat dat ja dat komme dat je zo ,",CCONJ SCONJ PRON INTJ DET NOUN SCONJ PRON ADV PUNCT,"en#CCONJ dat#SCONJ dat#PRON ja#INTJ dat#DET komme#NOUN dat#SCONJ je#PRON zo#ADV ,#PUNCT",manual,True,manual
